1.44189,0.0242635,2088.07
1.88391,-0.893498,3206.47
2.81528,-1.08265,5805.7
2.97349,-2.11215,5428.57
3.41497,-3.17664,4164.7
4.31993,-3.50637,3670.47
4.80548,-2.50123,11498.5
5.72179,-2.17824,4679
6.31028,-1.31205,3662.8
5.40383,-0.680203,7792
5.14664,0.28463,10391.9
4.21022,0.837545,12502.8
3.23703,1.03167,6248.63
2.84179,1.13786,4076.1
3.78227,1.80195,4013.17
