-0.159,7.074,42513.2
-1.111,6.986,66566.6
-2.522,6.987,66508.2
-4.106,6.971,35219.6
-5.711,7.025,17877.2
-5.843,5.639,20725.8
-5.819,4.104,22556.2
-5.875,2.233,24537.2
-5.926,0.662,29980.6
-5.82,-0.655,33324.4
-5.788,-1.681,21288.4
